schema_version	record_key	task_id	attempt	pipeline_id	manifest	base_row	field	architecture	linux_path	record_kind	symbol_name	source_line	old_value	final_value	decision_status	source_citations	linux_sha	candidate_sha256	implementation_sha256	phase0_identity_sha256	queue_fingerprint	base_manifest_sha256
semantic-proposal-v1	SC1-303f0fc344b6c4abd49bf65d5c641e567699488c42487697d7bfe09718ff588e	S016241	1	P01	SCOPE.tsv	16242	semantic_status	common	include/uapi/linux/membarrier.h	scope	S016241	0	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/membarrier.h;rewrite/metadata/header_closure.tsv	425f94c2954b1fe80ebdbf9b29854e89750355df	fab668e88976ede3b404e700a2adc1209992b2f258e1828724279ca4dc56aca3	024931491a2ff0416ab7238b916d8b8de07834f47aa159914ade0f76b249553a	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	b83349e6731e17e5da5e04a0ea053487e8ac8d9269538dbdb367d83f77b17e0a
semantic-proposal-v1	SC1-ce2a84a49602cf9a8d2fdbc6807dfbfee916e64c0448cc692ec2410c015bb457	S016241	1	P01	SYMBOLS.tsv	382439	status	aarch64	include/uapi/linux/membarrier.h	conditional	ifndef@1	1	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/membarrier.h;vendor/linux/include/uapi/linux/membarrier.h:1;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fab668e88976ede3b404e700a2adc1209992b2f258e1828724279ca4dc56aca3	024931491a2ff0416ab7238b916d8b8de07834f47aa159914ade0f76b249553a	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-83dcb62736d43b8378f52bfdfcfdd527b0a2f00845f75bc18d7a738105f807ea	S016241	1	P01	SYMBOLS.tsv	382440	status	aarch64	include/uapi/linux/membarrier.h	conditional	endif@169	169	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/membarrier.h;vendor/linux/include/uapi/linux/membarrier.h:169;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fab668e88976ede3b404e700a2adc1209992b2f258e1828724279ca4dc56aca3	024931491a2ff0416ab7238b916d8b8de07834f47aa159914ade0f76b249553a	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-d724d412518c1bee04fa80fb32364682acf2fd0d534dab4d1bf15da66da25e9e	S016241	1	P01	SYMBOLS.tsv	382441	selection_expression	aarch64	include/uapi/linux/membarrier.h	operative_macro	_UAPI_LINUX_MEMBARRIER_H	2	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/membarrier.h;vendor/linux/include/uapi/linux/membarrier.h:2;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fab668e88976ede3b404e700a2adc1209992b2f258e1828724279ca4dc56aca3	024931491a2ff0416ab7238b916d8b8de07834f47aa159914ade0f76b249553a	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-27154a93a8ff5930c8b16268a247d096085fec5e6a94f6c5a3551f1fdda1b3d4	S016241	1	P01	SYMBOLS.tsv	382441	status	aarch64	include/uapi/linux/membarrier.h	operative_macro	_UAPI_LINUX_MEMBARRIER_H	2	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/membarrier.h;vendor/linux/include/uapi/linux/membarrier.h:2;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fab668e88976ede3b404e700a2adc1209992b2f258e1828724279ca4dc56aca3	024931491a2ff0416ab7238b916d8b8de07834f47aa159914ade0f76b249553a	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-fc441458b3c6640a83669f2a96b8354bb6d7ff63010861b877854db631613e0a	S016241	1	P01	SYMBOLS.tsv	382442	selection_expression	aarch64	include/uapi/linux/membarrier.h	type	enum membarrier_cmd	148	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/membarrier.h;vendor/linux/include/uapi/linux/membarrier.h:148;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fab668e88976ede3b404e700a2adc1209992b2f258e1828724279ca4dc56aca3	024931491a2ff0416ab7238b916d8b8de07834f47aa159914ade0f76b249553a	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-01d932974a670e760c5f517112236e43114a0cafe7f41394f40e647135d198d5	S016241	1	P01	SYMBOLS.tsv	382442	status	aarch64	include/uapi/linux/membarrier.h	type	enum membarrier_cmd	148	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/membarrier.h;vendor/linux/include/uapi/linux/membarrier.h:148;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fab668e88976ede3b404e700a2adc1209992b2f258e1828724279ca4dc56aca3	024931491a2ff0416ab7238b916d8b8de07834f47aa159914ade0f76b249553a	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-d042a35ba09f3b833d165ff6314f4a501cb83740c91d51cba15001c859d7c2f9	S016241	1	P01	SYMBOLS.tsv	382443	selection_expression	aarch64	include/uapi/linux/membarrier.h	enum_constant	MEMBARRIER_CMD_QUERY	149	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/membarrier.h;vendor/linux/include/uapi/linux/membarrier.h:149;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fab668e88976ede3b404e700a2adc1209992b2f258e1828724279ca4dc56aca3	024931491a2ff0416ab7238b916d8b8de07834f47aa159914ade0f76b249553a	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-7dc7cbe1ba801be111a22a6f0b291b994925c1f5b2e94c655e8e5b96e97e0e78	S016241	1	P01	SYMBOLS.tsv	382443	status	aarch64	include/uapi/linux/membarrier.h	enum_constant	MEMBARRIER_CMD_QUERY	149	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/membarrier.h;vendor/linux/include/uapi/linux/membarrier.h:149;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fab668e88976ede3b404e700a2adc1209992b2f258e1828724279ca4dc56aca3	024931491a2ff0416ab7238b916d8b8de07834f47aa159914ade0f76b249553a	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-1b47b2626abf37d2b24283e5ee97741bd46374c20a943ba88b7ae2b8b3bb8800	S016241	1	P01	SYMBOLS.tsv	382444	selection_expression	aarch64	include/uapi/linux/membarrier.h	enum_constant	MEMBARRIER_CMD_GLOBAL	150	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/membarrier.h;vendor/linux/include/uapi/linux/membarrier.h:150;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fab668e88976ede3b404e700a2adc1209992b2f258e1828724279ca4dc56aca3	024931491a2ff0416ab7238b916d8b8de07834f47aa159914ade0f76b249553a	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
