schema_version	record_key	task_id	attempt	pipeline_id	manifest	base_row	field	architecture	linux_path	record_kind	symbol_name	source_line	old_value	final_value	decision_status	source_citations	linux_sha	candidate_sha256	implementation_sha256	phase0_identity_sha256	queue_fingerprint	base_manifest_sha256
semantic-proposal-v1	SC1-2fe96349428d436e0f4da1e0e3cfcb45b56776b54d49fcfb7da835540f64f34d	S016011	3	P01	SCOPE.tsv	16012	semantic_status	common	include/uapi/asm-generic/mman-common.h	scope	S016011	0	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/mman-common.h;rewrite/metadata/header_closure.tsv	425f94c2954b1fe80ebdbf9b29854e89750355df	4563edb3a5513944a156a66f76d7d628dfdffddc165cc4d6787509d2efdd9456	bdaecb42830d77c60765651b0bb6c352a179fc66298ed1c3356bb2f1b69b03da	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	b83349e6731e17e5da5e04a0ea053487e8ac8d9269538dbdb367d83f77b17e0a
semantic-proposal-v1	SC1-55cc31f4d9b6fda31de75aa64d05106ed25b0ff074441416e4c00d8f46eefc73	S016011	3	P01	SYMBOLS.tsv	347769	status	aarch64	include/uapi/asm-generic/mman-common.h	conditional	ifndef@2	2	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/mman-common.h;vendor/linux/include/uapi/asm-generic/mman-common.h:2;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	4563edb3a5513944a156a66f76d7d628dfdffddc165cc4d6787509d2efdd9456	bdaecb42830d77c60765651b0bb6c352a179fc66298ed1c3356bb2f1b69b03da	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-8c89e6525fcd4b1c1506616eb02f0a27d855e213b7c6ba99392eb039c3488f3d	S016011	3	P01	SYMBOLS.tsv	347770	status	aarch64	include/uapi/asm-generic/mman-common.h	conditional	endif@94	94	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/mman-common.h;vendor/linux/include/uapi/asm-generic/mman-common.h:94;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	4563edb3a5513944a156a66f76d7d628dfdffddc165cc4d6787509d2efdd9456	bdaecb42830d77c60765651b0bb6c352a179fc66298ed1c3356bb2f1b69b03da	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-dca44f03e5fe2a06de1c0f68b3229a9e0763fbea7029de8c49c1abd706d68501	S016011	3	P01	SYMBOLS.tsv	347771	selection_expression	aarch64	include/uapi/asm-generic/mman-common.h	operative_macro	__ASM_GENERIC_MMAN_COMMON_H	3	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/mman-common.h;vendor/linux/include/uapi/asm-generic/mman-common.h:3;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	4563edb3a5513944a156a66f76d7d628dfdffddc165cc4d6787509d2efdd9456	bdaecb42830d77c60765651b0bb6c352a179fc66298ed1c3356bb2f1b69b03da	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-2074808d2c02d76323f77d060c6c446d2a68d7ebf636a03d8bbbcaa533157c3d	S016011	3	P01	SYMBOLS.tsv	347771	status	aarch64	include/uapi/asm-generic/mman-common.h	operative_macro	__ASM_GENERIC_MMAN_COMMON_H	3	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/mman-common.h;vendor/linux/include/uapi/asm-generic/mman-common.h:3;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	4563edb3a5513944a156a66f76d7d628dfdffddc165cc4d6787509d2efdd9456	bdaecb42830d77c60765651b0bb6c352a179fc66298ed1c3356bb2f1b69b03da	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-6b80d43096db43009cef3195e5e9456a6570fe36b1304cef43df2ae4ecb12b80	S016011	3	P01	SYMBOLS.tsv	347772	selection_expression	aarch64	include/uapi/asm-generic/mman-common.h	operative_macro	PROT_READ	10	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/mman-common.h;vendor/linux/include/uapi/asm-generic/mman-common.h:10;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	4563edb3a5513944a156a66f76d7d628dfdffddc165cc4d6787509d2efdd9456	bdaecb42830d77c60765651b0bb6c352a179fc66298ed1c3356bb2f1b69b03da	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-63f99c8d1dcdd292822ef93f0eed23840e142b72358bf56d77f6051b77ef6ead	S016011	3	P01	SYMBOLS.tsv	347772	status	aarch64	include/uapi/asm-generic/mman-common.h	operative_macro	PROT_READ	10	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/mman-common.h;vendor/linux/include/uapi/asm-generic/mman-common.h:10;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	4563edb3a5513944a156a66f76d7d628dfdffddc165cc4d6787509d2efdd9456	bdaecb42830d77c60765651b0bb6c352a179fc66298ed1c3356bb2f1b69b03da	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-4adbf7fa862a30ac6ae67e8b9dd6f5cdaa76fec7dfe5efd8f13474a73b0efbb3	S016011	3	P01	SYMBOLS.tsv	347773	selection_expression	aarch64	include/uapi/asm-generic/mman-common.h	operative_macro	PROT_WRITE	11	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/mman-common.h;vendor/linux/include/uapi/asm-generic/mman-common.h:11;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	4563edb3a5513944a156a66f76d7d628dfdffddc165cc4d6787509d2efdd9456	bdaecb42830d77c60765651b0bb6c352a179fc66298ed1c3356bb2f1b69b03da	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-256bc41c800a5602d4574843e1cb986524b815336d550c0863b0ee42540b22f2	S016011	3	P01	SYMBOLS.tsv	347773	status	aarch64	include/uapi/asm-generic/mman-common.h	operative_macro	PROT_WRITE	11	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/mman-common.h;vendor/linux/include/uapi/asm-generic/mman-common.h:11;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	4563edb3a5513944a156a66f76d7d628dfdffddc165cc4d6787509d2efdd9456	bdaecb42830d77c60765651b0bb6c352a179fc66298ed1c3356bb2f1b69b03da	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-654127a0f688e98aa134d15c3dedb02ae4c7a5663de6072bc20d12ccbfa33312	S016011	3	P01	SYMBOLS.tsv	347774	selection_expression	aarch64	include/uapi/asm-generic/mman-common.h	operative_macro	PROT_EXEC	12	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/mman-common.h;vendor/linux/include/uapi/asm-generic/mman-common.h:12;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	4563edb3a5513944a156a66f76d7d628dfdffddc165cc4d6787509d2efdd9456	bdaecb42830d77c60765651b0bb6c352a179fc66298ed1c3356bb2f1b69b03da	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
