schema_version	record_key	task_id	attempt	pipeline_id	manifest	base_row	field	architecture	linux_path	record_kind	symbol_name	source_line	old_value	final_value	decision_status	source_citations	linux_sha	candidate_sha256	implementation_sha256	phase0_identity_sha256	queue_fingerprint	base_manifest_sha256
semantic-proposal-v1	SC1-9d353cebbc771e6d16cfef4acb857bee65599e382c8d5ff986b1a227eb682a64	S016215	1	P01	SCOPE.tsv	16216	semantic_status	common	include/uapi/linux/kernel-page-flags.h	scope	S016215	0	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/kernel-page-flags.h;rewrite/metadata/header_closure.tsv	425f94c2954b1fe80ebdbf9b29854e89750355df	a4ae63d39fefc32811d14661b9f9bf91b89e3e80ae6d03ab0e9bb257108ea7b3	a9801199a15fba76c0e8e1d40990a3d65231ef16fbf83a9d60c2d7b1dbe46265	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	b83349e6731e17e5da5e04a0ea053487e8ac8d9269538dbdb367d83f77b17e0a
semantic-proposal-v1	SC1-a728a0a6d30766f363265f8a67d753bf79c64c132a70a12fb569de3c9fb8b972	S016215	1	P01	SYMBOLS.tsv	377503	status	aarch64	include/uapi/linux/kernel-page-flags.h	conditional	ifndef@2	2	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/kernel-page-flags.h;vendor/linux/include/uapi/linux/kernel-page-flags.h:2;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	a4ae63d39fefc32811d14661b9f9bf91b89e3e80ae6d03ab0e9bb257108ea7b3	a9801199a15fba76c0e8e1d40990a3d65231ef16fbf83a9d60c2d7b1dbe46265	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-6262d6aba93c39cfbf8dac022c48debe08e0fdb6bb58ab37a50a5c83b757a401	S016215	1	P01	SYMBOLS.tsv	377504	status	aarch64	include/uapi/linux/kernel-page-flags.h	conditional	endif@40	40	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/kernel-page-flags.h;vendor/linux/include/uapi/linux/kernel-page-flags.h:40;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	a4ae63d39fefc32811d14661b9f9bf91b89e3e80ae6d03ab0e9bb257108ea7b3	a9801199a15fba76c0e8e1d40990a3d65231ef16fbf83a9d60c2d7b1dbe46265	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-167a82586dd25e8ffabdf75f6aa7e3400e1b76ee546e0b0f7f46669aa3bbf768	S016215	1	P01	SYMBOLS.tsv	377505	selection_expression	aarch64	include/uapi/linux/kernel-page-flags.h	operative_macro	_UAPILINUX_KERNEL_PAGE_FLAGS_H	3	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/kernel-page-flags.h;vendor/linux/include/uapi/linux/kernel-page-flags.h:3;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	a4ae63d39fefc32811d14661b9f9bf91b89e3e80ae6d03ab0e9bb257108ea7b3	a9801199a15fba76c0e8e1d40990a3d65231ef16fbf83a9d60c2d7b1dbe46265	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-54012a6afd2b8beedc4c114da938f45d1fbf5df119dac06baa617ab0037d89b3	S016215	1	P01	SYMBOLS.tsv	377505	status	aarch64	include/uapi/linux/kernel-page-flags.h	operative_macro	_UAPILINUX_KERNEL_PAGE_FLAGS_H	3	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/kernel-page-flags.h;vendor/linux/include/uapi/linux/kernel-page-flags.h:3;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	a4ae63d39fefc32811d14661b9f9bf91b89e3e80ae6d03ab0e9bb257108ea7b3	a9801199a15fba76c0e8e1d40990a3d65231ef16fbf83a9d60c2d7b1dbe46265	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-97491d1806612f379dff127fe4b4c3b48228f9c4ba79c9faa6f50d3974c08e09	S016215	1	P01	SYMBOLS.tsv	377506	selection_expression	aarch64	include/uapi/linux/kernel-page-flags.h	operative_macro	KPF_LOCKED	9	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/kernel-page-flags.h;vendor/linux/include/uapi/linux/kernel-page-flags.h:9;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	a4ae63d39fefc32811d14661b9f9bf91b89e3e80ae6d03ab0e9bb257108ea7b3	a9801199a15fba76c0e8e1d40990a3d65231ef16fbf83a9d60c2d7b1dbe46265	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-fb8d7b6d35595c63f147011859a6ac895c4328305e268549321c28923034fe96	S016215	1	P01	SYMBOLS.tsv	377506	status	aarch64	include/uapi/linux/kernel-page-flags.h	operative_macro	KPF_LOCKED	9	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/kernel-page-flags.h;vendor/linux/include/uapi/linux/kernel-page-flags.h:9;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	a4ae63d39fefc32811d14661b9f9bf91b89e3e80ae6d03ab0e9bb257108ea7b3	a9801199a15fba76c0e8e1d40990a3d65231ef16fbf83a9d60c2d7b1dbe46265	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-817453f1ae746b3a54960c3e6fca7b984958908798ce5ceb3bd76408e4d14d9c	S016215	1	P01	SYMBOLS.tsv	377507	selection_expression	aarch64	include/uapi/linux/kernel-page-flags.h	operative_macro	KPF_ERROR	10	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/kernel-page-flags.h;vendor/linux/include/uapi/linux/kernel-page-flags.h:10;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	a4ae63d39fefc32811d14661b9f9bf91b89e3e80ae6d03ab0e9bb257108ea7b3	a9801199a15fba76c0e8e1d40990a3d65231ef16fbf83a9d60c2d7b1dbe46265	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-a6f066cdc37bd2794ca4cf7157e4e024592bf540435ec8ff4629b96b17cf97b0	S016215	1	P01	SYMBOLS.tsv	377507	status	aarch64	include/uapi/linux/kernel-page-flags.h	operative_macro	KPF_ERROR	10	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/kernel-page-flags.h;vendor/linux/include/uapi/linux/kernel-page-flags.h:10;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	a4ae63d39fefc32811d14661b9f9bf91b89e3e80ae6d03ab0e9bb257108ea7b3	a9801199a15fba76c0e8e1d40990a3d65231ef16fbf83a9d60c2d7b1dbe46265	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-2ede03659c908c712c22ede7b7337ebb4617445db0e8b16527a8f3671ac335a5	S016215	1	P01	SYMBOLS.tsv	377508	selection_expression	aarch64	include/uapi/linux/kernel-page-flags.h	operative_macro	KPF_REFERENCED	11	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/kernel-page-flags.h;vendor/linux/include/uapi/linux/kernel-page-flags.h:11;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	a4ae63d39fefc32811d14661b9f9bf91b89e3e80ae6d03ab0e9bb257108ea7b3	a9801199a15fba76c0e8e1d40990a3d65231ef16fbf83a9d60c2d7b1dbe46265	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
