schema_version	record_key	task_id	attempt	pipeline_id	manifest	base_row	field	architecture	linux_path	record_kind	symbol_name	source_line	old_value	final_value	decision_status	source_citations	linux_sha	candidate_sha256	implementation_sha256	phase0_identity_sha256	queue_fingerprint	base_manifest_sha256
semantic-proposal-v1	SC1-fa50bad320eca12af1ec0616ee92b78d2e7aaa30213368d7a7f438e91e9fda34	S013505	1	P02	SCOPE.tsv	13506	semantic_status	common	include/linux/bcma/bcma_regs.h	scope	S013505	0	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/linux/bcma/bcma_regs.h;rewrite/metadata/header_closure.tsv	425f94c2954b1fe80ebdbf9b29854e89750355df	0a5c04c1745d949d883d60d952fa5d3c79fbdd6366b4ce5956855727a84dd5af	4f9f70848a0e084dc9659a695747e7a2dace5f3cf3c6d4a8248f73d144148e7c	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	b83349e6731e17e5da5e04a0ea053487e8ac8d9269538dbdb367d83f77b17e0a
semantic-proposal-v1	SC1-3d29f276e484218cd929fbb8d84549a4b7119293c3fdc91f6e3807effb4f24b5	S013505	1	P02	SYMBOLS.tsv	158533	status	aarch64	include/linux/bcma/bcma_regs.h	conditional	ifndef@2	2	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/linux/bcma/bcma_regs.h;vendor/linux/include/linux/bcma/bcma_regs.h:2;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	0a5c04c1745d949d883d60d952fa5d3c79fbdd6366b4ce5956855727a84dd5af	4f9f70848a0e084dc9659a695747e7a2dace5f3cf3c6d4a8248f73d144148e7c	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-6211f65b3dcd48edb0d2d36a9fcdb30ddabb43ef81059f396a8cf2bf19ff9817	S013505	1	P02	SYMBOLS.tsv	158534	status	aarch64	include/linux/bcma/bcma_regs.h	conditional	endif@104	104	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/linux/bcma/bcma_regs.h;vendor/linux/include/linux/bcma/bcma_regs.h:104;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	0a5c04c1745d949d883d60d952fa5d3c79fbdd6366b4ce5956855727a84dd5af	4f9f70848a0e084dc9659a695747e7a2dace5f3cf3c6d4a8248f73d144148e7c	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-d42caf3d88d5e59962ba6564807ad13562a7ea1286dee35480da290efd664dd6	S013505	1	P02	SYMBOLS.tsv	158535	selection_expression	aarch64	include/linux/bcma/bcma_regs.h	operative_macro	LINUX_BCMA_REGS_H_	3	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/linux/bcma/bcma_regs.h;vendor/linux/include/linux/bcma/bcma_regs.h:3;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	0a5c04c1745d949d883d60d952fa5d3c79fbdd6366b4ce5956855727a84dd5af	4f9f70848a0e084dc9659a695747e7a2dace5f3cf3c6d4a8248f73d144148e7c	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-aa96349b91b1e7c84d4e8f7ffb81c25c1453bfb1f5eefec5effdb18d3ad90f92	S013505	1	P02	SYMBOLS.tsv	158535	status	aarch64	include/linux/bcma/bcma_regs.h	operative_macro	LINUX_BCMA_REGS_H_	3	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/linux/bcma/bcma_regs.h;vendor/linux/include/linux/bcma/bcma_regs.h:3;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	0a5c04c1745d949d883d60d952fa5d3c79fbdd6366b4ce5956855727a84dd5af	4f9f70848a0e084dc9659a695747e7a2dace5f3cf3c6d4a8248f73d144148e7c	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-70d8abd63ed663a3dc4514311cd2c3b553cddc33d688abac18949e5dd99e95cb	S013505	1	P02	SYMBOLS.tsv	158536	selection_expression	aarch64	include/linux/bcma/bcma_regs.h	operative_macro	BCMA_CLKCTLST	7	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/linux/bcma/bcma_regs.h;vendor/linux/include/linux/bcma/bcma_regs.h:7;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	0a5c04c1745d949d883d60d952fa5d3c79fbdd6366b4ce5956855727a84dd5af	4f9f70848a0e084dc9659a695747e7a2dace5f3cf3c6d4a8248f73d144148e7c	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-44e01baf0218a9e82aff2e45d904efffccd06829c5a3a43b45100f21fd9169ef	S013505	1	P02	SYMBOLS.tsv	158536	status	aarch64	include/linux/bcma/bcma_regs.h	operative_macro	BCMA_CLKCTLST	7	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/linux/bcma/bcma_regs.h;vendor/linux/include/linux/bcma/bcma_regs.h:7;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	0a5c04c1745d949d883d60d952fa5d3c79fbdd6366b4ce5956855727a84dd5af	4f9f70848a0e084dc9659a695747e7a2dace5f3cf3c6d4a8248f73d144148e7c	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-8fdf895bc3518f22bcd95bde83e930596a7f314f69aa2e8647e3f1b3a82f9cb1	S013505	1	P02	SYMBOLS.tsv	158537	selection_expression	aarch64	include/linux/bcma/bcma_regs.h	operative_macro	BCMA_CLKCTLST_FORCEALP	8	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/linux/bcma/bcma_regs.h;vendor/linux/include/linux/bcma/bcma_regs.h:8;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	0a5c04c1745d949d883d60d952fa5d3c79fbdd6366b4ce5956855727a84dd5af	4f9f70848a0e084dc9659a695747e7a2dace5f3cf3c6d4a8248f73d144148e7c	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-2c9d28bcb77ef28d951fa4977180756ac9356dd83e146d5412f9c21cdca9a879	S013505	1	P02	SYMBOLS.tsv	158537	status	aarch64	include/linux/bcma/bcma_regs.h	operative_macro	BCMA_CLKCTLST_FORCEALP	8	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/linux/bcma/bcma_regs.h;vendor/linux/include/linux/bcma/bcma_regs.h:8;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	0a5c04c1745d949d883d60d952fa5d3c79fbdd6366b4ce5956855727a84dd5af	4f9f70848a0e084dc9659a695747e7a2dace5f3cf3c6d4a8248f73d144148e7c	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-dfcf8aa875aee760f1d4a732056370447bdedfac69612612e5fc91d24898e250	S013505	1	P02	SYMBOLS.tsv	158538	selection_expression	aarch64	include/linux/bcma/bcma_regs.h	operative_macro	BCMA_CLKCTLST_FORCEHT	9	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/linux/bcma/bcma_regs.h;vendor/linux/include/linux/bcma/bcma_regs.h:9;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	0a5c04c1745d949d883d60d952fa5d3c79fbdd6366b4ce5956855727a84dd5af	4f9f70848a0e084dc9659a695747e7a2dace5f3cf3c6d4a8248f73d144148e7c	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
