schema_version	record_key	task_id	attempt	pipeline_id	manifest	base_row	field	architecture	linux_path	record_kind	symbol_name	source_line	old_value	final_value	decision_status	source_citations	linux_sha	candidate_sha256	implementation_sha256	phase0_identity_sha256	queue_fingerprint	base_manifest_sha256
semantic-proposal-v1	SC1-170cba98aaa2e7b0927e599c900b1f058dacc175cbc7e18b19f11e1604877153	S015671	1	P01	SCOPE.tsv	15672	semantic_status	common	include/net/tls_prot.h	scope	S015671	0	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/net/tls_prot.h;rewrite/metadata/header_closure.tsv	425f94c2954b1fe80ebdbf9b29854e89750355df	661834d402ec88b9dd3bda4628ddbbed72837e397a3a99f87d7ab3ab5ab15121	ab9e1b04b3e0a9e0474bf76f69d67488d423401629a8dd5c1872fc3893ae4502	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	b83349e6731e17e5da5e04a0ea053487e8ac8d9269538dbdb367d83f77b17e0a
semantic-proposal-v1	SC1-63afa0e2e1b1f02bd7aab110f0b13c651820c26c671cbba125585f1ca47a9770	S015671	1	P01	SYMBOLS.tsv	332044	status	aarch64	include/net/tls_prot.h	conditional	ifndef@10	10	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/net/tls_prot.h;vendor/linux/include/net/tls_prot.h:10;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	661834d402ec88b9dd3bda4628ddbbed72837e397a3a99f87d7ab3ab5ab15121	ab9e1b04b3e0a9e0474bf76f69d67488d423401629a8dd5c1872fc3893ae4502	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-6af397c9622e578dc940326e36e3940ae8677d4d9454e65a41f381053ab5453a	S015671	1	P01	SYMBOLS.tsv	332045	status	aarch64	include/net/tls_prot.h	conditional	endif@68	68	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/net/tls_prot.h;vendor/linux/include/net/tls_prot.h:68;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	661834d402ec88b9dd3bda4628ddbbed72837e397a3a99f87d7ab3ab5ab15121	ab9e1b04b3e0a9e0474bf76f69d67488d423401629a8dd5c1872fc3893ae4502	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-ac04aeb50e8ee54cfc67cebf9348a8e526138efedc12b5ac7ee0700c1fb08371	S015671	1	P01	SYMBOLS.tsv	332046	selection_expression	aarch64	include/net/tls_prot.h	operative_macro	_TLS_PROT_H	11	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/net/tls_prot.h;vendor/linux/include/net/tls_prot.h:11;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	661834d402ec88b9dd3bda4628ddbbed72837e397a3a99f87d7ab3ab5ab15121	ab9e1b04b3e0a9e0474bf76f69d67488d423401629a8dd5c1872fc3893ae4502	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-e669f9ef3bf9adf413229fef3133b625e0f51f39724fceab4c89fd1b18d9c104	S015671	1	P01	SYMBOLS.tsv	332046	status	aarch64	include/net/tls_prot.h	operative_macro	_TLS_PROT_H	11	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/net/tls_prot.h;vendor/linux/include/net/tls_prot.h:11;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	661834d402ec88b9dd3bda4628ddbbed72837e397a3a99f87d7ab3ab5ab15121	ab9e1b04b3e0a9e0474bf76f69d67488d423401629a8dd5c1872fc3893ae4502	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-a1ed358747de120e8d58cec0e1db3f9280bb7c87018642a1bcfea92544ed8f58	S015671	1	P01	SYMBOLS.tsv	332047	selection_expression	aarch64	include/net/tls_prot.h	type	anonymous_enum@16	16	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/net/tls_prot.h;vendor/linux/include/net/tls_prot.h:16;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	661834d402ec88b9dd3bda4628ddbbed72837e397a3a99f87d7ab3ab5ab15121	ab9e1b04b3e0a9e0474bf76f69d67488d423401629a8dd5c1872fc3893ae4502	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-932d368c74b0c8ad08cf4a942884c104f1460792b95b52c3b735679787ed0767	S015671	1	P01	SYMBOLS.tsv	332047	status	aarch64	include/net/tls_prot.h	type	anonymous_enum@16	16	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/net/tls_prot.h;vendor/linux/include/net/tls_prot.h:16;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	661834d402ec88b9dd3bda4628ddbbed72837e397a3a99f87d7ab3ab5ab15121	ab9e1b04b3e0a9e0474bf76f69d67488d423401629a8dd5c1872fc3893ae4502	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-ff5542ec7b7062c5e6a1ffb7ea6e7a9dea04320f8cf0222e693ed71e7bf4ed56	S015671	1	P01	SYMBOLS.tsv	332048	selection_expression	aarch64	include/net/tls_prot.h	enum_constant	TLS_RECORD_TYPE_CHANGE_CIPHER_SPEC	17	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/net/tls_prot.h;vendor/linux/include/net/tls_prot.h:17;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	661834d402ec88b9dd3bda4628ddbbed72837e397a3a99f87d7ab3ab5ab15121	ab9e1b04b3e0a9e0474bf76f69d67488d423401629a8dd5c1872fc3893ae4502	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-0e839f83cf6580555ad68ace41b63982a0775761ede75174e272c6203e351e26	S015671	1	P01	SYMBOLS.tsv	332048	status	aarch64	include/net/tls_prot.h	enum_constant	TLS_RECORD_TYPE_CHANGE_CIPHER_SPEC	17	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/net/tls_prot.h;vendor/linux/include/net/tls_prot.h:17;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	661834d402ec88b9dd3bda4628ddbbed72837e397a3a99f87d7ab3ab5ab15121	ab9e1b04b3e0a9e0474bf76f69d67488d423401629a8dd5c1872fc3893ae4502	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-df8ab831627acc6fdec304c1dbe1ce9cd45d1a5c3d7e8120486e94eac3a4db3c	S015671	1	P01	SYMBOLS.tsv	332049	selection_expression	aarch64	include/net/tls_prot.h	enum_constant	TLS_RECORD_TYPE_ALERT	18	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/net/tls_prot.h;vendor/linux/include/net/tls_prot.h:18;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	661834d402ec88b9dd3bda4628ddbbed72837e397a3a99f87d7ab3ab5ab15121	ab9e1b04b3e0a9e0474bf76f69d67488d423401629a8dd5c1872fc3893ae4502	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
