schema_version	record_key	task_id	attempt	pipeline_id	manifest	base_row	field	architecture	linux_path	record_kind	symbol_name	source_line	old_value	final_value	decision_status	source_citations	linux_sha	candidate_sha256	implementation_sha256	phase0_identity_sha256	queue_fingerprint	base_manifest_sha256
semantic-proposal-v1	SC1-2b0f122b54c011bc6883a9a45066964b933e7f5eac8e16ec1e58a05f77e7f3aa	S016112	1	P01	SCOPE.tsv	16113	semantic_status	common	include/uapi/linux/elf-em.h	scope	S016112	0	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/elf-em.h;rewrite/metadata/header_closure.tsv	425f94c2954b1fe80ebdbf9b29854e89750355df	547331d1ba55a2c3c48f06cbb7788b40695ae12dc8abdea148ef3b331e8e69e3	282790f3ca3811853683c7e151a210cd8f497f95af6b464a48d1999631df7acc	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	b83349e6731e17e5da5e04a0ea053487e8ac8d9269538dbdb367d83f77b17e0a
semantic-proposal-v1	SC1-b0249419f184d8557dddd36ee6684b2351c481d634861793182940acffd7680c	S016112	1	P01	SYMBOLS.tsv	359161	status	aarch64	include/uapi/linux/elf-em.h	conditional	ifndef@2	2	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/elf-em.h;vendor/linux/include/uapi/linux/elf-em.h:2;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	547331d1ba55a2c3c48f06cbb7788b40695ae12dc8abdea148ef3b331e8e69e3	282790f3ca3811853683c7e151a210cd8f497f95af6b464a48d1999631df7acc	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-bcd4b205d67851d2b62e16e6671887d3513c67018f1460cb2e2267fe4e8cc76a	S016112	1	P01	SYMBOLS.tsv	359162	status	aarch64	include/uapi/linux/elf-em.h	conditional	endif@71	71	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/elf-em.h;vendor/linux/include/uapi/linux/elf-em.h:71;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	547331d1ba55a2c3c48f06cbb7788b40695ae12dc8abdea148ef3b331e8e69e3	282790f3ca3811853683c7e151a210cd8f497f95af6b464a48d1999631df7acc	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-674e2db983be405c27f1af20cb79c8f9d06417460212118661fd4ad826b48e5a	S016112	1	P01	SYMBOLS.tsv	359163	selection_expression	aarch64	include/uapi/linux/elf-em.h	operative_macro	_LINUX_ELF_EM_H	3	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/elf-em.h;vendor/linux/include/uapi/linux/elf-em.h:3;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	547331d1ba55a2c3c48f06cbb7788b40695ae12dc8abdea148ef3b331e8e69e3	282790f3ca3811853683c7e151a210cd8f497f95af6b464a48d1999631df7acc	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-5fe7ba8f2e36c5b5a3e6b875a67120fb0c634c08f5e6c91b479ec58d0b3f26e6	S016112	1	P01	SYMBOLS.tsv	359163	status	aarch64	include/uapi/linux/elf-em.h	operative_macro	_LINUX_ELF_EM_H	3	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/elf-em.h;vendor/linux/include/uapi/linux/elf-em.h:3;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	547331d1ba55a2c3c48f06cbb7788b40695ae12dc8abdea148ef3b331e8e69e3	282790f3ca3811853683c7e151a210cd8f497f95af6b464a48d1999631df7acc	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-19c58882361c579e59361e222b664de7476cacdb8191321566943075de18f8f7	S016112	1	P01	SYMBOLS.tsv	359164	selection_expression	aarch64	include/uapi/linux/elf-em.h	operative_macro	EM_NONE	6	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/elf-em.h;vendor/linux/include/uapi/linux/elf-em.h:6;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	547331d1ba55a2c3c48f06cbb7788b40695ae12dc8abdea148ef3b331e8e69e3	282790f3ca3811853683c7e151a210cd8f497f95af6b464a48d1999631df7acc	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-0d12897b6527708f344e8fac87da407357ebc8081ece109ac8947525102a3e58	S016112	1	P01	SYMBOLS.tsv	359164	status	aarch64	include/uapi/linux/elf-em.h	operative_macro	EM_NONE	6	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/elf-em.h;vendor/linux/include/uapi/linux/elf-em.h:6;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	547331d1ba55a2c3c48f06cbb7788b40695ae12dc8abdea148ef3b331e8e69e3	282790f3ca3811853683c7e151a210cd8f497f95af6b464a48d1999631df7acc	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-1f4239572d8efc4d680e0d044f2fbf4694f648ce166a27f4a338972ae4a86a44	S016112	1	P01	SYMBOLS.tsv	359165	selection_expression	aarch64	include/uapi/linux/elf-em.h	operative_macro	EM_M32	7	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/elf-em.h;vendor/linux/include/uapi/linux/elf-em.h:7;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	547331d1ba55a2c3c48f06cbb7788b40695ae12dc8abdea148ef3b331e8e69e3	282790f3ca3811853683c7e151a210cd8f497f95af6b464a48d1999631df7acc	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-0e0bba49a16425a570fd556e0e5844c8f1f80059bc2fa8ac0510f2e686767ec1	S016112	1	P01	SYMBOLS.tsv	359165	status	aarch64	include/uapi/linux/elf-em.h	operative_macro	EM_M32	7	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/elf-em.h;vendor/linux/include/uapi/linux/elf-em.h:7;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	547331d1ba55a2c3c48f06cbb7788b40695ae12dc8abdea148ef3b331e8e69e3	282790f3ca3811853683c7e151a210cd8f497f95af6b464a48d1999631df7acc	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-9d0fdd2b220eaeeccf753aa8bda83b298604f53a0bbb3b1763d440cef98415cb	S016112	1	P01	SYMBOLS.tsv	359166	selection_expression	aarch64	include/uapi/linux/elf-em.h	operative_macro	EM_SPARC	8	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/elf-em.h;vendor/linux/include/uapi/linux/elf-em.h:8;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	547331d1ba55a2c3c48f06cbb7788b40695ae12dc8abdea148ef3b331e8e69e3	282790f3ca3811853683c7e151a210cd8f497f95af6b464a48d1999631df7acc	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
