schema_version	record_key	task_id	attempt	pipeline_id	manifest	base_row	field	architecture	linux_path	record_kind	symbol_name	source_line	old_value	final_value	decision_status	source_citations	linux_sha	candidate_sha256	implementation_sha256	phase0_identity_sha256	queue_fingerprint	base_manifest_sha256
semantic-proposal-v1	SC1-a7a6cbb4107b8cd5c3241bca182ac5e9c969f465db06c1ab05dba52d8458d436	S016327	1	P02	SCOPE.tsv	16328	semantic_status	common	include/uapi/linux/personality.h	scope	S016327	0	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/personality.h;rewrite/metadata/header_closure.tsv	425f94c2954b1fe80ebdbf9b29854e89750355df	fc1bb19a25995ed9eb08858a03e2166bd7fc845c72f40b661a81ef377c704017	a2f03aade1e8025b2161fc3afeba3d277778de3e0df59a20552b53d5636f05ec	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	b83349e6731e17e5da5e04a0ea053487e8ac8d9269538dbdb367d83f77b17e0a
semantic-proposal-v1	SC1-010c8edaca80a9b9dd6a5a20c0cf8e3fa410a95757329d4887827bb2c4eaa5d1	S016327	1	P02	SYMBOLS.tsv	397421	status	aarch64	include/uapi/linux/personality.h	conditional	ifndef@2	2	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/personality.h;vendor/linux/include/uapi/linux/personality.h:2;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fc1bb19a25995ed9eb08858a03e2166bd7fc845c72f40b661a81ef377c704017	a2f03aade1e8025b2161fc3afeba3d277778de3e0df59a20552b53d5636f05ec	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-44121642cc26e73036be111ce5f613bfcb137a729f6555212fcd6e62b8172fd1	S016327	1	P02	SYMBOLS.tsv	397422	status	aarch64	include/uapi/linux/personality.h	conditional	endif@70	70	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/personality.h;vendor/linux/include/uapi/linux/personality.h:70;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fc1bb19a25995ed9eb08858a03e2166bd7fc845c72f40b661a81ef377c704017	a2f03aade1e8025b2161fc3afeba3d277778de3e0df59a20552b53d5636f05ec	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-9a7ec99783ff333f3fb10542df8db9cff5df4ab776894f38e4dfaa74d3856aa6	S016327	1	P02	SYMBOLS.tsv	397423	selection_expression	aarch64	include/uapi/linux/personality.h	operative_macro	_UAPI_LINUX_PERSONALITY_H	3	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/personality.h;vendor/linux/include/uapi/linux/personality.h:3;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fc1bb19a25995ed9eb08858a03e2166bd7fc845c72f40b661a81ef377c704017	a2f03aade1e8025b2161fc3afeba3d277778de3e0df59a20552b53d5636f05ec	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-4264eb96f065d899e43b752d2e5ff89265e4f542af789bab99834ef56b111957	S016327	1	P02	SYMBOLS.tsv	397423	status	aarch64	include/uapi/linux/personality.h	operative_macro	_UAPI_LINUX_PERSONALITY_H	3	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/personality.h;vendor/linux/include/uapi/linux/personality.h:3;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fc1bb19a25995ed9eb08858a03e2166bd7fc845c72f40b661a81ef377c704017	a2f03aade1e8025b2161fc3afeba3d277778de3e0df59a20552b53d5636f05ec	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-1d1416ee1294fa2ab0b55a8fa934fbf7d44a7df967ae655d2fccfec330bbfae3	S016327	1	P02	SYMBOLS.tsv	397424	selection_expression	aarch64	include/uapi/linux/personality.h	operative_macro	PER_CLEAR_ON_SETID	31	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/personality.h;vendor/linux/include/uapi/linux/personality.h:31;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fc1bb19a25995ed9eb08858a03e2166bd7fc845c72f40b661a81ef377c704017	a2f03aade1e8025b2161fc3afeba3d277778de3e0df59a20552b53d5636f05ec	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-fd974fc3c056387e8beeece2b9575968e6b3e4a65c2f8613d7c350452858bc11	S016327	1	P02	SYMBOLS.tsv	397424	status	aarch64	include/uapi/linux/personality.h	operative_macro	PER_CLEAR_ON_SETID	31	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/personality.h;vendor/linux/include/uapi/linux/personality.h:31;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fc1bb19a25995ed9eb08858a03e2166bd7fc845c72f40b661a81ef377c704017	a2f03aade1e8025b2161fc3afeba3d277778de3e0df59a20552b53d5636f05ec	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-5d181fba40673cd46d7e8b76f24ea079a8386399e7771aafd6dcd6ca7ca40f12	S016327	1	P02	SYMBOLS.tsv	397425	selection_expression	aarch64	include/uapi/linux/personality.h	type	anonymous_enum@11	11	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/personality.h;vendor/linux/include/uapi/linux/personality.h:11;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fc1bb19a25995ed9eb08858a03e2166bd7fc845c72f40b661a81ef377c704017	a2f03aade1e8025b2161fc3afeba3d277778de3e0df59a20552b53d5636f05ec	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-df82ea2e2334027c4fc06bccae80f07a9a4d5212b796f6871fec962918bb8437	S016327	1	P02	SYMBOLS.tsv	397425	status	aarch64	include/uapi/linux/personality.h	type	anonymous_enum@11	11	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/personality.h;vendor/linux/include/uapi/linux/personality.h:11;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fc1bb19a25995ed9eb08858a03e2166bd7fc845c72f40b661a81ef377c704017	a2f03aade1e8025b2161fc3afeba3d277778de3e0df59a20552b53d5636f05ec	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-32e3d36d1b88878a9f6ea03e25d6873f64fc54c8dc5acc26d8ae38a6730cbaf8	S016327	1	P02	SYMBOLS.tsv	397426	mechanical_value	aarch64	include/uapi/linux/personality.h	enum_constant	UNAME26	12	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/linux/personality.h;vendor/linux/include/uapi/linux/personality.h:12;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	fc1bb19a25995ed9eb08858a03e2166bd7fc845c72f40b661a81ef377c704017	a2f03aade1e8025b2161fc3afeba3d277778de3e0df59a20552b53d5636f05ec	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
